Index;Keys;Value
641;13HJ27,66RC26,76ZP33,71PN12,13IW96,23KA68,17TC73,62YA16,64BY40,43CV18,17XD32,57PX36,37VU17,65PA30,33KT95,18YX21,86FJ10,32JH44,34VX71,99MV80,40KS52,48ON46,68ZZ32,58YQ60,22AR99,53QR53,96ZO87;94
642;92UZ77,87JB14,54KM63,11YU31,46QS97,94OT68,86HM25,73NA25,84PI41,99WS75,35ZX13,19HN37,38PH89,29ZC93,32JH45,20QP34;48
643;42XY26,47QZ18,83RM74,76VO76,22IG12,62ZA80,35ZX14,38LO69,83SC19,92MS91,31DE91,88ZL81,93MR73,96ZJ20,30JJ82,86KX40,90PN86,99LA75,80KL93,41CX56;26
644;60SL89,15TM50,36RH72,78TJ27,68QK48,95EV58,48IJ76,59QV65,81CY34,91FX13,77XD66,43JZ56,39QW11,62VH60,40WF56,12JA55,51RJ37,36IA23,88QE33,74FF29;202
645;87MZ38,31NB87,68ME21,20YJ17,72YG40,97RO24,25WY37,40CY76,65BC81,18LC10,20MW16,73MK83,93YE76,88AY12,26WX19,67GW11,47SP27,35ZC71,50WY84;842
646;36VI33,48TW10,82PK81,68SA57,59DN59,73UE64,64VF26,47GP20,76HY64,79BE30,29CF33,33VY94;113
647;65PA36,47CO62,72QZ69,16GD27,48RY66,58BL64,76TL66,63HQ30,75KF35,77TK48,42GC56,72IS82;167
648;97PL13,22LR31,44QP70,78MX51,58JF45,46MU13,94QE12,65GY50,15ZD20,61MB33,41UB28,73DD37,25QH60;547
649;57WO72,31NJ29,73CN93,80KG30,87ME97,28NY55,14AJ30,25KQ95,50HN66,21GR29,38DP26,29LM85,77NG77,46GQ41,48JR81,84WM83,78UJ94,96EH38,45MV32,24BK64,36AG48,11MM92,95AH97,74QK28;524
650;39MV58,61PZ56,85BJ78,62AN16,25HA13,53AY33,49RK44,84WM84,71SD90,82NH71,85JD58,55GF25,51YN78,80GS79,46TY50,87LW91,58YD62,76FV54,82ZC10,63JG40,68ZE96;994
651;73OA96,41ZC52,57DX38,18BF22,75XN47,41GL16,70BQ87,44QX11,18WU17,17WA90,70LI12,43PD22,41JW30,12OB83,84LP29,87QF58,75EB66,43QQ91,77HK44,38SN43,12AY75,46XR72,30NK49,79II70;420
652;61EH57,81ZI99,89PA71,34RR54,98UY27,64UC80,67GW18,20LT71,15NI85,66IN43,41PS66,53RZ64,57YE82,84KZ85,50LO28,28NY58,69ZL18,16HL32,31QU46,85OR88,14XG97,48TO78,53XQ30,50WL84;515
653;56DL51,77FH32,55HF90,20AW16,57WW14,97QL80,76RI58,27PP84,80SA14,12YG17,93OC21,74CH10,64IP80,19EP20,70BQ89,28BY51,69RE32,46NU80,91FK15;966
654;76PF45,34VK77,86OD65,66GC93,28HH80,95WR90,73IE64,19PZ84,42JA70,76MZ93,18YK27,28TH88,86AN50,31CW95,62ZI29,50JL16;594
655;73VU11,27JT51,46KJ68,38VY61,46GD40,38SN47,73AK85,44FF14,50YJ32,83RH17,11UG78,94TH95,59EV68,76BP31,72AT41,48JZ25,80IQ29,25PZ60,94AQ59,81FW52,79KT26,51GR40,73XC80,47TC92,66EM87;154
656;71SL34,67AF42,86QB12,47LQ51,67JZ98,15BI81,44YJ58,40PT88,39GE84,22DK52,92XK91,83FM79,56WX35,65EV44,95WR92,34BQ91,74AJ68,61RP69,25IN88,21HR98,29WR86,26ZV37,23DB96,76DS46,37UE73;449
657;18VR71,94AD54,26LX85,85PZ93,16UT45,85CZ23,69FR35,22JG88,84MP97,94BY61,88UX60,25VI90,23UK64,59TT85,33VT36,28YQ50,49NE23,26JU71,89DV13,54ZF24,52QN18,84DI48,40XN69,79AO96,43MX76,91CR60;631
658;10WF44,65EV46,48WM91,61FP63,47LQ53,59KE99,72IF86,94CG69,59AP43,32AF60,34LN87,16FA86,58XV63,40VK56,53TC70,13HW30,62BV24,74NZ16,71VW50,81YN91,63FA20;479
659;65OF34,97KP51,20HN50,27TQ49,32TR42,13PI73,86PL70,60FY20,94FZ22,74JL51,64UC87,60RY28,59RQ73,51MV17,63SV36,59TG80,45XS98,26VH74,58OG77,66PZ23,83KV41,58RR91,65KE75,31GK52,31IN66,94HH91,47RH20,34LA81;588
660;59JW94,27QX91,92TZ12,46VB60,68BR97,50KT22,17JA29,80TV28,66PZ24,56WC94,12TK51,93AM13,88UX63,44SA20,23GU52,38KG65,13HO94,47RU28,34YV97,73VM78,19TN42;998
661;15SR53,56KP94,87VO27,69OL81,37XP92,60BX63,94HP31,27DX22,57IL62,24QD22,28QW74,20UV60,84RY60,95BX47,90QI97,93JT63,77SC41,97UM47,28FZ18;97
662;32GB99,61BW46,68BE92,95VE29,63SV39,26DY41,51GE40,25RX12,31XL84,73LP86,30VW95,10OL68,51MA75,89PI19,48WM95;682
663;35WE61,56VU90,68DP45,91GS25,29DA43,16IT43,73CI38,81ND33,76OK40,28BL54,30OF54,76BC32,53TK13,18VR77;497
664;89WM56,16OP79,55OR74,53VN28,10EO76,27OU81,97IZ49,59JJ91,23CG90,48ST76,38NZ21,91TS96,79JY21,52QA18,12RU48,37AK93,11RV66,30IB82;1
665;57ES45,27PK27,35DF89,84IJ77,63GN96,14UI82,90MC73,38AJ76,81DT48,90IJ52,29OS46,85MJ18,54NF24,27YR76,13LC51,64ZL52,80OZ60,83ZT62,31TS66,98CU59,67HR24,95DN58,99AQ27,65XM89,22SI76,72PR66,77XQ73,70ZY34;157
666;88ZY90,90RY40,42GP61,81WK85,91ZJ64,78ED75,28SU24,54ST53,46HL51,10XN52,66PE85,25FP70,64CT58,60VE49,70MD82,19NJ75,35HG49,63AR62,12ZB23;806
667;64ZL54,76IG71,42CW41,76MM99,20DM99,45WX92,76GQ64,29XZ97,47JN48,39FJ81,42OW49,27SV43,15UH66,94SU31,22JB29;880
668;22GV78,80YJ50,85BW82,57AE82,39BQ61,16GQ34,43PV94,26LF20,32ZI17,33WO40,17RU10,17RZ79,96GX57,59RL13,21MN62,29AU96,75HH28,44TA90,48UJ87,31AO26,60WM51;744
669;32NA72,72LL42,72IN17,70CT36,55CR71,91XG53,64GH13,57KB77,85RK43,16QA22,41YH56,68IY10,13PD14,39LN56,53DW59,20WT13,40FE31,38DU94,22SQ18,54KZ76,51PT34,61KY33,64NY55,87YM42,65VR17,78PI72,11PS57;34
670;50EC52,42OJ45,23XI84,94FE88,75IP30,20YB83,71VJ55,35ZX20,43AS12,25DM60,44XO58,93UY66,72ZB58,10HZ96,67UR99,70VK73,23ER48,95SL78,84OA48,86AA59,56YA49;202
671;66RC35,29IW17,62IM65,72HS23,11PF52,50NR40,29AP30,60DI11,68GN60,76VW21,68WB20,39OY72,37VM88,52BU65,43EL34,31AB22,11HT10,53SU76,25VD35;610
672;53BG41,44JY45,32HR47,69IP57,28UC99,36GK23,45WK90,22QF69,71HT42,35AU75,43XX16,33JG36,15WF16,83OB68,72JA93,44EC79,74AW70,54UJ66,16TY46,80GM67,23EE43,47US47;480
673;19KY61,94SM99,35AU76,54IW66,24NK75,94OT78,98PP68,19FC95,11TG13,17TX29,46DK99,17LQ42,85EC39,27SV49,94SH30,65HT68,43XK10;428
674;61TS80,49II67,68ID70,77LY12,25TA24,35XZ79,23FZ52,44PH75,69PT94,57LW89,41GQ87,91RC85,38LB72,32DD83,97KC59,85TA55,97QT83,36PZ12,15KF10,44GA26,44DU74,36VV47,78RG22,30RY17;76
675;42XQ99,30PN66,56KK39,84DV52,62YA29,98LW49,41UB34,69NE71,85BR20,91TN38,86QT86,63GI37,70AD21,89XH60,40KS65,67SJ21,51UU61,54QD41,18JE74,21XS63,95GL75,92WX34;916
676;39LA56,15ZI96,88ZT31,96MB24,82TY56,61UI27,13QL21,24RL37,75UC37,25HN25,53YL47,10ZD69,91FX24,42UA17,98RN16,33WB41,39OY77,61IV26,60HB37,93UL65,59UW35,54MX28,57VG78,36GC89,48VZ33;985
677;92BI41,30WZ41,70PO45,75QB79,39HH36,64UP91,59FL14,78DI72,50TI12,43FT40,24PA86,86BI66,89VR55,81OL47,96VQ12,85BJ84,33GN82,19OZ24,22TY26,47EZ23,78LP59,97TE42;51
678;12WQ14,73WH89,22RV13,43AF13,28IC97,87OP57,56AN48,21OD79,98JT38,70WS81,37LK32,67GO85,39GR92,73VZ82,56UZ91,49NR30,91PH13,90VE66,54QD44,30PA62;811
679;19MW12,88RZ54,16PS25,90CA24,42CJ46,72UF94,41XZ59,10HU36,40OG21,98UY33,69VK65,45SZ14,93KO74,43WU71;163
680;25WL44,37FG61,70AD26,74QK38,47PW82,80FF19,69RR45,51KX72,28ER16,53IS22,21CY18,72SC81,12KV77,24UW55,74PU93,59DA65;719
681;80GN20,34NY41,75FW82,31BJ32,92UU26,83JN42,58DB84,40MI78,81AA91,92QT67,16PS27,67ET12,20KG10,67WC48,69ZD88,70BQ96,76AH36,81RW65,24BK75,28AQ58,72SC82,77LD74,44QP82,24LH69,12BB22;660
682;68RS65,32CV84,18ST68,95IJ27,55CE77,12WQ18,51OQ95,33WB47,57BU34,44OZ76,23FM53,69JX67,50LB30,29NK42,22JG92,82VO69,94MD66,35LZ79;633
683;91KY52,51WS14,61TF82,24WM65,59UJ35,19UI58,81KF25,15CL39,26GW69,49TA63,84AI54,38BM25,13IE41,81GE66,14KG37,11OX57;477
684;52SD31,21JP50,34IK16,94ER26,47VN52,16ZC17,99GZ67,31WL23,47XQ66,75TH31,20ZJ97,48TW27,50UV88,36RC22;376
685;18YK37,90DA92,87IG22,66IN55,92ET63,97DL21,27AE73,41XM58,50HI12,83VA47,52UG46,24QI94,52AZ65,23IX70,57WB80,59KM43,57DK44,91DH12,33KB42,25UI35,49LO23;389
686;40TU56,78WH55,50YJ42,41HT30,75IC39,34RR67,72AT51,86QO28,91GX96,10SM30,88ZG34,70WF82,80VL40,53GH76,26QG59,62RB53,93ES46,83JN47,76KW90,82LR79,37UM20,90XC19,44SF94,83HC95;91
687;18IR10,67GJ25,74DU92,46MH24,59MP59,70YI97,56QT72,51WF11,18VR80,67VU47,44DP18,52MM68,40DT90,87GQ17,96ME13,76OX50,44UQ47,75ZD69,33QF17,70SM62;494
688;48VM38,81XA31,87HQ80,53VF93,78EQ83,11BC47,54WZ82,47FZ96,54PV47,78RY91,44QK20,46NU94,72KD40,65OS49;583
689;11SD77,34NY49,18BF39,64SU27,71QA94,44MW69,93ZU37,59CF60,53CO58,43QY46,83US44,91HA37,95UO90,55WY65,82YU21,74LW12,77QM41,15WX88,34SZ70;149
690;84ON54,96FP58,88FZ57,39ZY16,88VA10,67LX56,92KK34,96HF65,29QV64,48XC47,27ZH25,47NG71,92EG61,99JX80,20XB20,67FT83,21NI77,33TQ34,18GG61,94JS53,38OH33,40YV81,78SB31,86SE39,17SH87,36BB61,38YE27,53IF25;265
691;33RN21,63DC87,76YU48,72TK92,43YF21,16OX23,93VO11,70JF17,65ZX46,11SD79,91SF33,57XW93,72VV44,35UO61,30FL19,48XC48,28FR89,61PM69;504
692;46EN49,38AW89,33BZ62,59QD16,14JL32,74DH90,96FC53,44SA31,54JZ16,83SP33,19MJ18,25EH75,49YW38,20EC48,17SP27,46ZC30,48DI61,74BR83,85GF51,31YB38;795
693;59ZK66,27UY62,43SB50,87JO30,70AV94,42US89,29LH39,58XI70,24MC74,64WA45,52VO54,16MM73,16BC10,31AO30,23SH65,33RN23;429
694;68LJ35,21FW39,20TA65,55BR13,93EF47,55TA49,53TC85,87XE46,60RL35,58GH42,95RL19,25TS99,16MM74,11GD74,90QD40,26RB60,57ZU41,15WS24,24IJ54;83
695;81JC85,84IJ86,60CA14,74DP31,65EI55,91OE78,27YZ23,62LF27,59ZK68,25MB58,44VY55,74XJ19,90KM75,51CL31,54FL53,58RZ44,70CT41,55HA42,94JS58;510
696;23SH68,35KZ10,14HA84,31MB34,52CK14,99KA24,72IA34,87VB34,77KQ13,21OY21,92TR89,37SB78,14BR56,52NH70,98NZ63,28DJ11,55SS44,59AC53,97AS73,33NM67,69CY94,76BC44,98GI21,66PZ39,70WA23,77IS68,68DP57,43MK87;596
697;90WH16,27JG65,86NI73,77OB97,93DX43,65TT79,82NC28,76IG80,97WC69,70UC79,26AA34,57ME98,72EH14,53GC18,10GM33,45VX39,30EQ11,74JL68,37AS43,76IT87,43IR67,51EO47,67PD77;43
698;32CD24,99TH75,60BX79,58EE32,19DZ99,88YY39,75QO86,44TV44,37GJ10,12JV12,65TO11,74BZ27,98TQ31;763
699;31TS79,89BF13,43CN96,59PN78,99WS90,44SA38,40OY96,82IT64,84EQ69,91ZJ76,40BD81,13DI84,89XU70,76TY83,53LD41,62WC87,71MC14,85GF58,33PC77;733
700;55EU95,17NT62,15AN90,75GR94,48SO22,59LU58,12JN76,98KB46,36OE10,24ZF20,31XG32,13FT37,24XP13;564
701;27DK34,97IM58,95BK59,20YJ31,44ZM13,21BQ18,14SF83,31JI80,91TN43,59PA73,94FE98,16AU11,16EF94,67DL11,82DF38,14GS82,59PI11,32ZI29,60KZ62;200
702;11TG21,61UI32,70AQ34,59RL26,38TI66,77RU54,27DK35,61FC79,85AJ26,66TF59,34UX28,66HF51,75DB13,85XO28,73KU91,52YM70,13YK75,12ZB38;664
703;19PH36,15WF26,88WA85,96KL23,99TC11,28ZY75,29KE97,35UB66,86JC51,61SS26,10CG11,64EE12,70LN91,96AT98,68WO38,90AC82,36CR12,92XF48,28EW87,94JF59,34UK22;784
704;41OS14,63AZ17,31CE48,82SD56,86JP59,49VY22,12NB32,89CF80,33YE62,47QE92,30ZK68,20MO95,55KL65,81UH88,92UM90,77IF69,39WS64,51BV95,98DP70,65TO17;364
705;35VW75,84RT14,50GA11,94ZY83,55PZ94,28XV63,91FP94,69CL96,31JQ22,29VR31,53FH12,15MI34,82WE16;359
706;11NP59,77YY93,29VJ94,30SY90,28ER21,33UL43,33SV36,42SK19,83DW80,84JR97,10CG14,38NE97,93JO18,48SO28,19YW26,89PN90,72BO64,49VQ86,97ZI23,12WI83,33YE64,51JP77,39QW31,28ZY78,96IA74;352
707;49II79,79YJ51,26WK32,18NF44,69OG37,67UM46,38LB84,23FZ64,25BW69,95TT94,58WN70,82MH24,89RY43,20DH49,20OM43,56PY78,26FB65,11RD12,24LP12;70
708;84FL71,86OQ84,78HW48,88KV27,53MY57,76LZ43,48GG84,22RV22,30NK64,50RS15,77BT93,52WJ62,38VG17,79JD99,13EY31,17RU29,71OX92;163
709;59HO39,86QO30,22HQ91,76VJ31,85BJ95,33SA94,81MI44,53QE72,42RU77,66DM37,90LP20,90LU89,53ER71,42UA29,73BA42,41XZ68,69IC66,30HG92,50AJ49,86OY23;932
710;62NV42,99SM73,68OH58,13QD96,20MJ32,41AH60,63BZ85,23HX12,71DF93,59JE47,13WH69,23NT47,45JC99,35ZX39;400
711;99LI39,27XJ80,60YK18,60EI92,43JM74,93XW93,55PU31,56JP40,58BL86,30PA74,48ED73,79GS81;388
712;30YP62,79UI97,91LG67,73IR87,51KX83,75ZD73,69CG34,99IP81,35XU27,66QU48,62JU85,44DP22,15VC83,72OW78,77FU56,15JX20,95TO30,92FJ14,83GC38,91QU95;58
713;89XP15,70BY45,95RY24,75ZY19,93KB80,55EP39,84NF56,71BP89,38BM34,16PF31,99EW61,54EQ57,85MW31,37FG73,92QG71,38OU42,61TS98,38DC41,47XY12,46QA50,81ZQ56,50JD95,48ED75,21AN78,16VB66,33OP15,18WU37,45LA47,82VW17,84JE97,35HT61;861
714;45HH27,51OY44,21PT32,27AR88,59YC66,90WM81,30GY90,48EL14,58OT97,94AQ76,86BD13,79FF15,20KG22,15PT57,15JP84,68TQ21,48RL84,21IH59,85DH45,91FC96,93ME95,98SV33,83PJ89;53
715;48RL85,42HK82,84HB85,13VM60,14NR62,24UJ62,63FN42,30SY99,90NF33,87QA11,81TU23,81CL56,58KN70,31DM59,38OU44,79FF16,59QI87,12BB35,14JY41,52ES95,37QY76,77MY94,88LV96,54IR18;909
716;56NI66,15IC17,47MG14,58SH51,80GN34,51LA25,95BX60,62WP90,44BM12,47TX56,64PJ19,14EC76,18IJ80,95RL20,46QA53,29XH49,22RI23,35JW78,55PU36,41RQ33,48XP59,47CO89,95LU54,70WF91,77MY95,19YJ29,74CU38,60AX14,33CP10,39AV74,29SY83,35NK30,23CQ88;615
717;60MK16,27AZ29,51QO54,47PW98,43LK25,90DV48,70DO56,31EU61,77YL97,99OT59,91MO72,35WR80,70WF92,42RH78,71QV46,56RB88,16UT63,69ND95,94RZ46,63DC92,20TV12,49HN75,84RG19,23WN96;130
718;75BQ70,53AY59,29VE37,88NT44,62TM16,50HA86,69RE55,78YS18,10KS61,38IQ74,29BX56,19VQ72,41ZK15,20TN75,56EB19,85WG23,86AV10,48HW32;139
719;57GV71,95DN70,11SL24,14RS25,72SC99,53OI46,14PH73,74EK48,59RQ91,55VD67,19XT87,35LM88,96JQ25,62NI44,71OS34,69BQ96,48NS68,94NY89,48TB96,16WJ72,88NT45,95PA71,91MO74,75XA66,98DC78,84KU41;227
720;80GA31,79SN29,11WE46,75HU45,78AX73,97IZ63,95VE45,92QO16,48YX63,48LP55,87CC63,38MJ97,41VJ58;304
721;65IW26,48CA69,53GP28,16MZ87,91EU96,97OQ30,78BA12,58MD83,30QQ22,26MA45,23US24,51MA92,97UM65,80TV47,59RQ93,23LD37,56KX50,65HB19,18AX43,36OW86,88VN27,38MJ98,85GS66,83OW20,94TC50,89TB57,97OV99;460
722;43MS30,11CX67,54NS46,97DD99,91HA49,48FL84,35YH92,10EW30,30OF71,50WG43,98EK81,31TS81,40CG35,28FZ37,74JL72,57QF61,53IF36;376
723;30HB37,85MB96,32AF83,11MH55,70BL48,71ZP94,37EY76,91II50,79PU73,39RR41,47XD77,25EH85,97BI24,51TZ74,13VM68,61PH11,83OW22,83YT16,32MA22,74TI67,19RX56,54JR88,23KV32,71MH86,31GS12,64MQ67,32OD36;952
724;63DC99,61TA33,34HP21,27NH30,83ML71,78VZ65,87TD96,57KO97,66KL18,70MQ43,48FT24,57ES62,28NT19,46TL75,21OQ90,83FH36,88TC78,27RN58,26RO76;303
725;61QU82,17CO72,30DI18,81WS40,30UJ47,60DN92,40XI26,69HH68,23AY40,65ZX59,17DE17,48QQ81,96FC65,84SB20,51VP83,54WM91,56KX54,25CZ18,49UQ22,26VP36;85
726;45ZQ68,64GU35,28DW27,13NF84,35WM20,95HG98,97BI27,40LV26,42UF94,78MF11,65JW93,85AO98,25MB68,86XF75,34RE79,69YQ36,31ZJ51,51VP84,75YI73,82IT70,70QJ66;316
727;68PC68,15HH14,44XW11,14YW68,27BM94,57IT24,98VT53,29IW31,17KI54,55LO19,40NL34,39AI78,38IL14,72XL66,56MN63,90MX38,44VY66;318
728;97WK17,91PM90,25AB62,56WK58,70YD48,74QX51,83GP40,86AA75,32HR61,84ZS65,52ZC20,85UD19,84MK57,29FL18,85VQ88,35WE84,49BE44,58KA76,60RG53,22DF13,42DE67,68UD90;423
729;31NW53,38IL16,76BC56,52RV48,74BZ37,43OI44,62FB67,92PL73,42SC83,24QD48,92AA51,52LZ13,72TS47,54HW18,38TI72,84TO93,51TU11,20LG99,95JE46,60UW63,99ZL58;252
730;47BG82,99PO65,80FK96,45TU37,60WZ78,82BP39,58EE43,17ZT79,45HZ98,36OR26,25VQ59;380
731;67FG96,85GF69,28NG19,12NO45,19PH43,55KL71,50GF85,91MB79,28SH40,72DR82,68UD93,95DA75,96EU64,51AV39,70OG57,16CP96,40NL38;730
732;63MM25,43WC27,43RT61,60TB59,27RA59,42MG51,58TC60,70VK93,66YT96,24PV44,53JN46,72NB70,57GQ15,52ZC24,32CD37,27JG79,41DA20;899
733;36TS50,90MK37,39DG91,23IS28,59FQ97,79PP14,21BD22,58TP68,22CP73,67JH57,20JD89,36AT76,75EO92,23JS90,60OS94,74DP48,60UW67,44CU29,52JO65,56QO28,94QR41,38LO96,44AJ77,84JZ41;659
734;89VR70,66YT98,64PO85,88OO53,98VG53,57TD80,82QA51,90XH94,72TF45,63IL68,84ZF64,72NW17,75MI73,82MH30,20JL28,22XR62,30RQ97,10JX63,30AC61;400
735;86OQ90,42SK27,34UC95,27WB83,27UL76,57GD11,17CJ13,80OZ88,74SN65,27MR96,35WM29,99PB63,54IW86,56AN63,55WG14,63PX42,37EG12,86RJ49,29VR40,72JI52,33MR71,29CS66,60ST55,69VX86,46SY10,31PM66,42TX96,49OM59,64XI66,30PV22;642
736;43RT65,25QU92,23IF24,12SP71,74MR31,63ZH30,70LV41,27YM36,86FJ42,74VY80,98LW68,81MV57,48QD85,50RK84,99HH84,45JX49,41YP19,66QU51,33BM78;648
737;60MX22,29GT27,25FX37,51DT52,79OZ73,32LF22,39JK68,86OY30,67BI12,86UU65,82UB13,43JZ86,35XU31,55RX50,86DL98,72BW12,80KT62,70RZ15,67OQ20,38FS65,38UQ80;491
738;59BS12,72YT77,36XL76,66SX67,91NR24,40FE58,19LB22,50NR65,61OZ19,11YU64,78CI29,12SP73,35TT73,24PI43,68ME51,40AV92,17PR24,90AK34;872
739;62IU29,81FE18,82GD62,75GM43,60YK25,70TP24,30RD95,98YZ10,80QC92,16EN49,29LU50,82LR90,69KN27,87FI27,93SI72,39OL91,69AQ33,92DL75,57VO37,27AR92;212
740;22XE61,30BX74,45MV60,77CJ49,17GC39,59ST43,51NQ49,94KN75,94IK61,21KK78,76RI82,30LH61,11YU66,40WN27,27BH38,42EU17,27WB88,48KH54,41EV35,15VC90,62JU92,69RR63,81EO74,73SW26;231
741;24LP25,45WS55,17FM95,12DE54,56RO98,20UD22,14MJ67,10AD14,89OA35,86BI88,34KN45,36ZJ24,35LZ96,89ZK98,83NG81,73KP40,78DI94,48XP63,30YP70,85OZ52,48IR48;104
742;29RQ88,11HT39,29EQ18,60KM75,98WO61,77XL39,22XE63,63UY70,13CV30,67OI87,51BQ43,51HU16,56TM44,19OZ47,41KE65,65FY19,13QL45,86OD90,84FT22,26JC38,42PZ13,82TL73;451
743;19GS61,94NY92,90NS47,83GC48,58SU64,29RL20,92DT17,52BH88,91NE22,30YP72,35PN50,73UE98,30JR57,99BL56,72SX47,73IR97,24YX35,53GU98,38YR45,11MU61,25OZ23;159
744;12YG45,73WC44,40IC71,74OH46,14EK21,58DJ43,23FM73,68TI92,35TG72,49RS13,74RS60,81CL64,28AY17,21AV26,94RZ52,15AI44,23DW66,87CP73,61SF39,60AP83,97BV31,31WL41,65HB21,32IM70,56CD79;225
745;70FZ15,13MK89,97LK88,81IC31,97UZ75,61VQ54,16EA48,83JN64,44OZ97,91YO87,72HF48;170
746;84QY20,74VL83,96JI93,28EE33,12KQ32,34QE16,71BX39,52UG65,48PV88,42HX99,63RA53,34XV58,92SR35,88CB50,30YP75,86SE53;978
747;54XP44,49HV22,50DP11,49XB44,81XN55,90DI50,24YC94,70HP24,55EC45;253
748;10LA77,70FE73,55LG81,60LU81,43QY63,90NF45,65ST26,36LL78,87GI98,63LR27,90WM94,79AW62,94RZ56,91UV69,30OS83,20UD29,14GA32,64BT15,75VK67,58YD97,98UL53,92QG85,48RT35;646
749;25HA49,94NY98,95OA18,22HY48,42RH89,29TB33,55ZE35,95AC65,74TI72;129
750;15RE10,54VE95,75TH55,96HF83,82RI67,89XC24,93AM40,51WS39,57WJ41,62HZ26,24LC27,49TA88,17SP43,49OZ60,89UW72,39UC68,20AJ43;852
751;40NY44,46PS60,42WQ50,76HT37,97MS94,47NT97,89VM18,88DW62,30ZX80,46QA67,96WY44,44EX40,29FL20;643
752;21EB48,26EG75,63YM32,14TI44,88XD44,65HB29,98UL57,19CM42,87PX89,51IH81,33BZ80,81EB79,26TE90,70MQ50,70FM15,96JI99,97WK20,81IC38,90HB76;829
753;56OQ82,69LA96,65MC51,61RC96,44CM90,39ZQ99,30DI25,18AX54,47VA72,35BX45,58MY39,11GQ98,66KD88,80AJ77,20EC67;932
754;74KB28,81FW88,96TA26,25YE59,71DA47,55LO25,68EF18,30IW54,57BH57,77KV98,83FH45,60GG59,26GR29,92XS64,64KN63,65ZK60,17EZ32,91BE25;744
755;52VW12,80NR87,37GO94,18IR36,86AA81,56MN70,94UX70,31OE65,77UF86,92PY85,85GS79,71AU96,46RI71,64MQ78,34JS45,30YK15,20ID28,26PY79,60NS33,80GA45;185
756;97WK24,56UH51,65RQ82,23SP24,89UJ71,70OG61,47NO33,82JJ24,63QS56,11EV25,90BF45,60JZ13,95YP74,71MH98,92OD79,78MS27,72VI60,91AW20,23US38;724
757;27TD77,34DO74,76GQ91,42QM83,91RX50,46CK58,12GK15,52TY69,97FB58,52XE83,14NE76,57IT33,47DR40,49FF11,63YE99,35HO15,83QM42,83BO27;836
758;95KZ61,69LI39,25RX45,21UU76,73AF56,49WG41,95HB40,43SB73,95CA19,59ED32,46VJ33,54XC48,25II58,54TJ27,65TT98,13CI39,16CX40,87FN94,12XL45,55YJ30,86AV29,64NY81,72VI62;278
759;63SI66,22OX24,12AG44,24UE16,54LC41,14BE70,33JG60,43KH94,34FE83,22FI37,89WU26,85JQ90,91AW23,38ID87,54FT13,19TA71,80FS42;735
760;25LT74,12TK88,75YQ24,30IJ53,47QZ51,39AQ28,77KQ35,79PH82,19LT99,61WY69,59ZF22,43GO74,80DH91,92RB90,74YR42,84ED81,99NY67,47DR43,48KU60,55HA65,41YH84,88NG58,70QE10,18TW35,12NO53;702
761;84ED82,27TL19,20WT42,92CL14,93LR45,32TZ19,66VQ28,96FK18,78ZN33,64QE36,34OT72,31DZ70,15QW14,15QO76,23IK97,69HC14,90VZ31;773
762;43MS49,15OL63,29KZ59,72ZB87,83OB95,99VF42,69SM78,15KS42,43EL62,28KN70,34GZ93,68XI94,31MB58,55GS60,99NL62,18HO91,50TV41,19UV81;891
763;58VN22,93SV82,53WV64,19FX67,91XG84,37RT96,76KR56,22XR70,88SU89,80FS46,36CJ92,83BB26,67YF81,92FW30,64ZL87,25FX42,64XI73,14SN41,13MX93,12JA90,72PZ39,33CC29,64CG85,70IK33;169
764;80AE19,79GA37,38GA78,38KB37,25LG71,15OL65,18FY86,28IX65,25JQ64,39BY32,98AE74,91LT84,87WW67;385
765;76DA16,85ID27,93LE42,35SG10,62GJ82,69CT52,47WI84,77VV34,75DB34,59HO53,20FF10,23KI46,88GU83,58VF86,18DV73,97IU18,62QG76;915
766;45LN65,45DT85,88QZ16,96GS23,12QZ73,74SN75,53WV67,98CC21,99HH93,32JP23,63CP44,23CO67,48ZS81,90VR98,25RK46,68UL45,77VV35,38XJ47,17IF58,18PQ13,70GU29,32HE71,28LD19,68GV30,19JL22;668
767;50PH80,99PJ12,17AT17,84XC62,52DS43,87BH75,29KM57,24TB72,44RF50,79FK95,26BV69,10VK76,51NQ55,96EU79,31BW62,12WQ40,65LH51,96XT53,61OE82;547
768;55AO93,68CU73,75GM51,66WY35,88GU86,58TK13,82VO92,29AP64,89KM89,92LF63,30PN96,56XF70,66WD90,74QK63,96KL46,54MK50,94HC68,23KI49;393
769;79HI42,36IA64,98DX31,41AU84,47NB39,46YH51,54AX50,29KM59,74OH50,45CG19,95MP79,24TJ12,49MJ58,33CU90,72SX52,49CM64,55EP53,81OT14,77HX85,55WG27,83CB94,99BY68;959
770;37NV13,74IQ85,71LU36,39BD93,76QI29,29ZK75,11LM67,99DO76,59BK85,41WM18,18YX66,49PU73,95QQ39,97LS30,29TO40,45HU48,77NO52,98JT67,35OF56,26DT17,97ZI45,36NW31;746
771;16TL75,23RM87,20QP79,78WU84,17WV71,91TA64,12HF22,33OH93,46SY25,10WS80,95QD33,61ZJ80,11DS88,50VL57,99HH98;932
772;10CG38,81IP44,95MK13,21AN95,66UA80,42XL64,31TA34,86LA23,72HF54,96CE63,32HM15,55RX64,10FR52,90TB83,51SR81,17XD79,37ZA78,15XN53,96IA98,66LG38,53IS51,55GF63,26JC47;97
