Index;Keys;Value
457;89AH56,25BO49,87GN65,26MK87,77JS59,72UK88,31QZ46,46KO65,76LJ84,66IS43,78HB20,69NQ10,15DQ91,46DW14,86YF57,26OI32,46UL59,19GP95,40NV70;103
458;23HU59,78BK55,69EB24,77PJ26,26CN94,52IY34,60TL91,79IV10,11WB83,13QD12,89LZ58,23LA73,29TL69,70JP69,68ZJ99,88EJ34,59TY81,38NE17,24UO42,59XZ40,96AG14;939
459;59UO27,94TU32,77FE95,16BZ68,44HN27,56TE12,22TD10,69EB25,55IA36,16DP75,87KG88,57RF49,31BO26,95FV61,49TF55,53EJ51,22JL85,94GE86,67GO13,64KX95,16PK14;790
460;72KV35,24OK71,72VS91,20AO11,20XL75,70FJ43,16OU70,15UZ61,12OG87,14JV85,67IS67,94QJ19;465
461;96LD73,65IT65,40ZQ13,93YE18,28HZ89,65DF37,93OH24,54OF29,55DR72,93CM85,67GG77,12AQ73,42JS79,14IA79,93SA45,45AS93,11MM30,39OD64,45WK26,33VQ97,91HF25;444
462;55FH80,24UO46,40RO96,86XX55,61TK77,74PM84,61JN83,49XG17,95PS58,36VA37,14CE45,13EI77,67PV65,88IC59,27CU18,55DZ11,59IG84,45XX96,32OI12,64WS37,93KG66;711
463;12EJ96,74RP99,38ZW85,23BL22,31KI72,32SB34,34LF80,26CN99,54CF23,84JE15,51YF79,13PV10,77MQ72,93EC94,17VX90,16PK18,27HV40,61VA85,82FN30,88PO33,52XW54;167
464;97LC58,74RC93,19AT67,51OQ24,82NH11,33RS10,59QA66,80TN20,93ID54,27LO62,66EE84,70OQ96,55PE76,58GR97,84MP30,44HA25,51SJ45,11KW26,18MP24,24QV27,69JP58;656
465;35DS22,61AG37,66GC30,69YV12,90UO55,38MB72,51XX74,70DG34,86GB84,58OT16;875
466;45KK23,48FQ65,17KN30,95NP48,81TE66,19NO70,86EL78,58QB86,14BW42,37DI49,77GU40,57OM97,31GP54,88ND84,84FD59,89OX73,62FT48,17DB57,57FF48,17SU17,49BW26,42YL30,57ZR91,13FQ81,31EZ47;390
467;19ZO79,42HC64,27CH16,30XZ40,70IU64,91EU10,74ZE14,64AV40,94RR26,31TX63,20YT82,12KA66,77SU49,51CI81,67GB14,18EV47,51IM54,81DY45,57OM98,24CX77,64BD47;3
468;42WA80,77DJ28,26NF91,70IU65,55DE72,70MN86,14DZ58,68YO95,27GA38,32TW46,54SY50,15WX14,88HU58,46PC90,69KX62;308
469;69JC56,19PE80,19TS46,52NZ66,49WY17,15OI90,66AL68,18AP21,26JZ78,75HM24,91CW67,16ZZ73,41UT30,71OK14,44EU78,10QO15,40JP54,31CO98,85PZ31,44QP17;53
470;58EW27,45GJ68,96OW34,54JJ65,96US69,64ZQ52,49BJ23,18IB64,92IE78,81SW63,27TI48,45ZI42,22BM47,52PP74,26NF93,36GU85,30RV70,58RJ90,80BW52,90XZ74,97UE44,21PL18,13HT99,26JM72,18OF37;984
471;96WQ15,54RD46,11TY13,36US39,60HT34,89DN15,92XX39,96BG89,92PQ52,56UM24,79TS79,35YM78,26BS93,16SI33,55DM13,99NI91,44TS95,12PO98,38MJ16;716
472;90VW62,54MU81,59VJ33,20BW23,32CI14,44CE60,40DL84,12NL85,94DG71,54LH12,11ZH42,96WQ16,79RP66,46LR11,78NX63,80HF82,50ZW44,16SA96,39AA53,49WD75;629
473;49OR34,24IO49,74BJ73,80LG42,28GR80,39HR96,81BN99,19DZ21,21QT21,72RM76,43QD32,54AC19,54BC81,22HD16,90ZP84,38TN53,69ET94,52BZ62,79AB31,50MG99,99CD99,27LB64,41YM55,75JC35,42IX77,79RC60,93HV56,93TI57,62NA28;733
474;90XM71,58NQ73,72RU15,51XK76,61MT40,77KA62,54MU83,90TT50,36QE76,45EG58,70AN84,14WY38,76ES52,88HH57,11PX57,54LH14;384
475;27PC25,15XX83,94SR96,48YC41,95HG15,87FF62,79LL96,97RL90,68UI74,44HS91,80FP78,12JS67,12BL80,60PN18,61OW55,78TG94,79JQ20,65VW18,32GB38,91KD46,66FM95,68HA66;54
476;35AZ74,16OH79,48GY75,43AP75,15OI97,96KI74,90CS23,97OA77,16NZ72,27PC26,14SS12,98RK73,41YM58,86HJ95,98ZE53,46PC98,29BC37,25US90,66DJ82,10TZ36;623
477;24LZ67,56GW15,76ME97,43AX14,30TL84,93UQ61,28WF44,77OB24,42WI27,11LR32,49VV73,99FW55,66BT76,70XF82,93JL67,58FW96,59NC51,98PU67,97SB37;798
478;15OD30,76PX50,45UZ84,60FD20,54WM12,54MU87,77XI74,71ZH79,53SM71,43XU79,74HA44,39RJ26,27YR15,26FG52,25VA99,12DO97,84TG72,23KN17,37XH97,38PM99,18NX38;114
479;97PI80,77ZG20,93LB76,85TF55,60QN84,92WU95,46SV53,40WK65,64HZ87,88CY96,72UX96,25DR64,43PV31,95KR33,41SQ26,52UY42,32QQ91,40BQ15,56RT73,74QH94,29VW21,30CK57,69VP60,43PN93,91NO64,49EU46,55GX35,59RQ19,15CI92,22ZM51;800
480;68UD10,43CN24,68MO99,64JP95,52DP76,16RS97,18RD54,82SI48,67KU41,80TA29,72WV42,83TU99,91HS30,35MH10,94YI67,24JW56,68MJ30,98AJ48,76VT87,13UW48,10AN59,50HS71,73UJ72,63GF99,30KE38;978
481;19YO10,94GZ32,86QL80,39UU43,81FB59,55IN44,26UE70,62IE63,67ON63,27UD52,99LF87,18WZ21,96VN73,52JG43,32LC65,15OD33,29VW23,21QG22,83PW10,78TB31,95KR35,68GS65,78PV17;280
482;93CZ92,24FV99,35XR75,12YD82,33CZ61,29VW24,38LO13,61EM61,15LX82,67QY16,55VV53,97IE48,60GY31,46BU27,74OM21,68GS66,10RB83,74XT70,56XK42,70WX80,50TN12,98RS17,20EU40,60OK73,30TT27,77CO28;522
483;75RO80,44JQ44,71QS90,83KA46,40UH55,70EB45,38LO14,86OV75,29VO87,99XA28,34VP80,88TU60,88IP66,63JY54,28MI56,42ZG40,21ET23,13HB36,10EB14,15ZN98,38RK49,12DJ33,22ME47,46CU90,52JG45,83IK39,90EA99,29XZ39,18YU99;555
484;38XB16,68CZ47,58BQ75,37NS47,75VP40,44FX24,31MY93,72RH18,56AS49,84AC35,45QT62,75NV60,35CP89,74DH29;385
485;58JK56,29ZP48,24OX82,73MC90,40CQ83,42RZ69,74YJ18,52HD33,91YT64,97CI16,23TH66,73MX35,70AA88,68CZ48,39SR33,88EW47,50FP62,35LR70,70XN28,71RA99,83NY69,30TG23,67AX52;452
486;67WH48,85WY14,88NQ90,37CA48,44HF95,57DP40,20MG86,11MZ41,83BY62,62RT55,64OY60,46WW19,48GL78,92JH25,12OO30,70DT41,52BM68,52WO56,68AO97,17BY56,51FO45,26MK95,28HZ93,10DT10,48RQ72;301
487;79SS12,88CT35,34WF29,86DD78,70LN22,87ME40,32UE51,49RP55,60EV22,35EN37,28VX47,96NG92,43XC12,35EF99,79UA81,45SJ72,32YK79,75MA56,37TJ16,51HE53,29JW21,59SD82,87EK60,45LF37;168
488;98NE57,84LH33,41KJ48,43NK88,94MI67,25JI39,48RY12,62PQ43,89VJ54,74MB75,81CQ45,17FE72,36XD56,10QT82,38BJ87,77YY22;425
489;56RG76,84SY76,77BL83,60PS80,10DT13,56HR20,75IH37,28VX49,99MV33,12MD81,41SD29,28GM27,83TC32,27CM86;485
490;39SR38,17WN41,94EJ20,31AY91,70DT45,30BP54,60EA80,11JB24,83QW81,47XI60,44YO66,69TM57,19GX45,55FU94,35CK26,65FI59,76JT89,70KX80,45UH20,35BU81;426
491;97BF70,71KW63,88RR54,20CR35,32OI20,87SA79,96VA76,93WB13,49RC52,26VZ87,26EY58,17PB69,41RV24,61VI30,91UN42,27JY61,67RL80;957
492;40TZ57,41LR52,29JO88,87JY93,28PT79,50BJ41,73OA42,68PU56,35LZ15,69PT38,37LC34,94RR30,80TS96,62JM74,78QQ21,31YG33,20KL16,22LJ42,18FD58,90UO61;228
493;33SA25,60XM64,58FE36,27RS43,38YJ25,29VJ28,27XO78,42UX84,98XL40,83SM91,49SX61,90OX96,74ZR26,77LD12,97WU67,66ML79,82PK33;892
494;94GM38,46XW89,58SM45,37KM91,73XP31,38OM32,42FM63,22HQ23,12OO38,16QX97,66XQ74,39CQ75,24PA29,21TE42,43BS24,94ZL12,68JQ85,56TE26,74RX47,50SK72,77BT26,52ZM71,18IW12,81LK93,71YH12,79IV25,96NO37,91BB64,67CN68,61FU73,64UP34,55YT72,29LE97,43WM74;438
495;21EG28,14AB43,72KV49,88VK79,50UN87,65YH38,81ZI47,51WC76,64SM21,80PZ78,38MO88,44BJ69,11JB29,82PK35,50WD94,36JA41,51YN28,18KR89;877
496;26KP29,80HS92,93VT11,79CR54,64WF43,71ES95,43FL47,66NT82,28YV63,14BW51,60KE59,79SF14,45TR81,41PK77,67FY84,52QF24,85UA65,51SJ56,70MN93,31OJ43,74WY70,53KA33;586
497;29WJ94,59QI16,67DV71,25GC82,89YU77,33TN98,44EU85,35ZC28,14NJ53,84WE98,12TP62,66KI69,86MF68,76UT21,15JP14,55PE88,68YW41,37DI59,53XI42,38CZ34,67VM45,37QD60,58GZ47;220
498;38XT85,73CN47,10CQ70,98BE59,34DT52,55HS47,82YE80,59XM52,17ZY63,44GK93,62WH81,32MF13,44OE73,16DK24,76JO28,94FJ90,19VI61,39CL10,80KN13;19
499;79RP72,91CW76,15FB50,50BJ48,38SF58,89QN92,82DK31,33GA23,40WX71,62CN46,25TK92,33PU79;78
500;28LA52,97EY31,78NX70,75DT13,18VJ81,80DZ75,16YM14,20NW38,51TR60,89FI99,68LG98,19ZJ22,58UC58,28QO80,68XB37,44MO68,60AH69,67EL19;137
501;52ZM78,34FJ62,24EN97,48NK59,19RP43,52QF29,17UK38,53LV45,62BF96,36MY68,91ZO73,88YQ30,38AO86,52VT57,41VB48,59EV19,32TJ51,55YT79,90UB63,14FC70,37KU36,47DO83,86EG23,13BX74,14DM63,16FA34;704
502;87JL96,64TM90,29OK50,38AW25,47QW92,88BQ98,67JZ49,83MQ65,72VN43,85OE36,88VF17,63QX39,34TH16,10ET88,45IH24,93NR99,15JC12,72ZG64,34HM77,24XZ79,43DI39;144
503;15HE68,14RK18,33XB56,27LJ11,65KE24,73CA45,86AF66,79XG42,22HD25,55BO79,37UE25,54PA43,78MC66,85XL86,89WE62,78IJ45,74LO14,26XK37,85NW30,29OK51,10OL14,48DA60,63UD54,65AM99,76WB96,24OF24;938
504;91IA40,12NT34,99TM76,10XS64,56QT15,39NI72,47JF52,49YO38,95FI78,73NS47,37XP40,36QE85,28JK49,57EX58,31HX71,68YW48;904
505;35OC90,21SW46,19YT82,82MZ24,60PN27,51GJ57,33BR63,64XN52,88OT40,62UZ19,73BS40,54WR87,31AL99,55QM96,50TS83,96ML96,43RY50,34DG52,33XB58,72YY60,12BY96;634
506;49IV11,38KG16,34SR75,25PR78,43ZS31,94UP51,17VS43,14QU76,37EQ68,58AQ14,39RB95,16IL53,43SG58,89OK85,67HW39;582
507;37EQ69,57KB20,84XU46,30QI17,83VS50,95MU54,85AO26,59VJ47,31GC67,20BW37,80TA35,15AS92,82IY67,78ZK78,82OH95,13YX13,42GU76;858
508;57CU48,38AB86,25LY59,25DZ10,84IJ25,82SI55,43KU18,69SR83,88LI29,67FL89,82BH26,84NX53,69KS12,50CR57,71EA31,49XL90,15IU11,35WE11;722
509;96CW44,54MU97,12NT39,53RM19,93YJ93,70KF23,80TA37,47YL10,46UY76,28OT13,89YC13,46LE20,16AR76,32DQ30,14IV30,64CL68,35WE12,23IK13,54DA41,33FS26,23CG40,71RI40,22QF11,42WI38,21KP63;420
510;19DR99,81IM81,59LM56,87YE50,11VB31,94DG88,70QB59,70IC10,29GQ78,74YJ22,25FH81,42KV38,56EL75,24EI37,65LM31,14OR66,57RS65,62VZ86,88UC35,42KA93,75KK51,73IW80;467
511;61TX91,26WP31,70AA93,51NV36,78PN88,52CC17,37AK45,97PI91,29SL18,73IW81,49ZW45,87IQ91,82OP37,16CP23,35XI30,31TF10,36AL63;879
512;79DM63,67DD10,91HS41,96RU62,25JI42,21QT39,89MH77,35XR84,39UU53,55SK48,35GQ55,20MT98,83XV69,50NW55,65VJ27,58LV14,65YU41,46LE23,29IO25,78PA82,62ZN40,57TQ12,32WU76,70ZG69,88WA20,83PW20,59DS78,26TE18;974
513;35OK36,35XZ23,78NK76,88UC76,47SU48,13IW52,63ZM23,33LB58,46HD65,24NP89,32BS89,11TD89,83RZ35,46UT11,95SL26,86NA77,45AA48,55OE21,30ZC65,12UX78,29EA60;66
514;31NB40,57CH47,69ZQ33,87SA81,82XJ82,69OL39,26UR89,13DI25,50II29,18BX45,97AK79,58CG29,62XX35,66KV72,51VP19,41MM67,38LO24,32WU78;373
515;95XZ56,78CA15,42GP15,80IV42,88TU71,81UH25,92FO12,68AW43,21SJ49,36TX48,42PW64,45JC30,63NR86,36EM26;504
516;65YU45,72PE15,27YE25,24HG50,40UH67,66JA67,20KQ88,61EU12,11YZ58,71LM12,31NB42,69MI27,68OM59,93KT85,90CF35,60DA23,86NI18;376
517;33QX28,15MA34,46XW91,64PG77,27SA53,89AH74,81MA40,87MR56,56ZA63,66QZ48,44DU22,21AS77,10LS69,84NK55,92UE91,22PP74,97JZ69,38UV76,95GY29;768
518;52BU17,34IH86,59BC63,20TS70,51AA28,35HY61,64ND64,84NK56,34UC25,72SH93,32IR60,26SB72,53MQ55,84BX55,89CS27,23NL43,27OH33,39ND17,70XA33;58
519;84RL16,79EU70,59BC64,58SZ56,52SI40,96XL35,43AK28,11QS74,43NK98,16EF38,90JR11,47CT87,22AE54,51WP86,95ZP67,86IZ55,62XC95,76CC55,70VK27,91YG70,92OV65,67AX65,68TN83,22TQ35,39KX66;866
520;75MA68,78FL34,67ED80,34QB68,89CF22,44DM87,78NF14,54IW18,77JF73,58YI85,88AQ33,22JT42,81GJ77,61LY51,64PB11,93CU40,95AU59,73VR91,63LO77,25SX37,29XM48,39CQ80,66KV78,46KW24;890
521;97LK11,91WQ65,35AH22,43FY58,73SO16,53IK30,78DV28,92OI60,78UJ50,90BP95,25QM86,83CB14,29PF62,44DU26,16JT68,64PO19,89DS92,18KZ32,28CT17,89EA99,56YS60,50AB49,86IZ57,57JT27;828
522;40CQ99,23JK88,79JD39,79OE60,80EP21,19WD78,36LQ68,19UA64,36XD69,76CC58,46ZU41,68VD93,78YK10,49JV89,39BD13,39KK62,80PZ84,71WJ74,45SR24;367
523;26SB77,41ZP15,15ZI48,92EY75,52EX98,99OL53,71YM89,91QM94,40XS88,27CH30,32MS24,44BJ76,32WP18,46IT13,40KS18,25MT67,55DZ30,24WR79,38TW56,40AV24;74
524;90PA44,62FT64,67KH57,15TM14,24KR72,35LE81,51YN36,16RA44,33QK28,54CS49,84KZ41,12ER53,58UP68,75VP59,27KO18,89AP19,36QR91,59WE57,67GG98,94AI74,81LS40,84BK54;43
525;15NI42,15LS35,76HQ89,77JF78,83YQ75,66IS69,13TO51,63NE89,98DC10,62TR18,22HI95,15HZ14,40EB40,90JR17,26XK37,90FQ58,96FU67,13MC78,99QO69,30YH63,61VI43,52FA38;708
526;53EJ76,40AV27,72GP31,99KK97,46IT16,52OP26,64MV65,41CK16,40NI90,99MI42,77JN17,12RZ63,30BC62,20MB36,58GZ55,57TD19,77NG38,98WG54;471
527;59CX79,88XI35,52SI48,90BX39,88LV34,57HD12,98UQ48,76FN77,38UD10,29WR41,54HT73,60VJ63,43ST65,18QI66,90UW13,48WZ51,40EB42,49RC67,79UI38,55NB83,76WW44,88NY48,27KB14;536
528;43ST66,55DZ35,12GH64,32BA28,95PN13,44SS48,74VY19,62YS42,75ZD15,41LR67,32XX23,19CR34,21NV27,54RD61,25EU23;643
529;23YQ48,12KI24,17EW85,47GH49,47PW36,16NH28,17YD66,88RE64,97YS27,30SY39,95NC62,23HP19,40RW59,67JZ55,94AQ17,81RB73,64IP40,62WU98,96DR57,31VN90,48HG93,51IM74,17GM92,62SO70,98RX91,77WI21,65KR36;467
530;81HR87,60AH78,56UM41,66VV13,90OS43,29QN71,98WG58,75FO98,42BT57,66GC53,85IN77,85EU56,88FR64,88VF24,16WW16;703
531;28DO20,22DX18,98KT58,56SB90,39XN10,73PV67,20JQ20,41NP15,40RJ54,88RE66,40BV94,40KF19,63NW30,23KS97,62HR16,50YB54,94JK61,69BI96,94RE41,98UD45,59GD97,55LT18;151
532;85MB31,57IY24,89WE70,58MQ27,39CL23,80JQ52,24KE73,33FK90,25RU97,42WI40,23OT57,48HG96,45RO82,71QN49,21AA16,87TD30,25GK34,30DA13,51MN36,54RD65,83QJ95,50MO54;758
533;72AL65,61BO63,63SN56,40HZ69,27LO89,91MO14,63ZR91,22UL42,84IO98,59CK78,19NW33,78AP74,34FR11,91CR20,92AF50,41DK85,66ZG99;40
534;39AI11,28BY16,49FC66,76SQ23,27DP41,31IF87,13NS25,60LM76,10CY23,13FY45,87TD32,13NK87,31XY47,81DL63,53BY63,21SW54,26ZA54,52NU20,99IP29,44CE80,45RO84,87RF87,75PG27,57TV82,51AN30,93NZ48,90DA46;31
535;11XR56,69KK80,79EH79,29HG27,93HV76,18EI66,26TE20,45NV64,27LW29,13BX87,55WY16,13TB54,90GL61,10IU59,31PR61,14FX28,97KP11,60YU85,12PJ51,55WQ78,58TU65,28RE39,29FD13,43KM86,61QZ87,58IC64;923
536;32FT50,33TI47,25GK38,96BB43,90XZ98,54PA55,51TZ13,77XI90,10OL26,16ZZ98,16MZ28,39BV82,98EC83,59HT40,27MW92,53NL66,79NW67,61UN40,63AW85,72RM97,60NC85,10GR46;790
537;37TW31,87DP75,45EG79,85JV84,49JD28,99AI45,19JI71,89GY53,75IU50,96UN25,23MQ48,23IC82,48HO39,47XD17,74OZ41,47SU51,40FJ52,58CG31,18IB89,85NW43,17RZ32,59CF13,37VZ45,29TY92,40ND32,26ZA57,76KW46,16ME84,27UQ73;621
538;17KA53,24OF38,95SQ99,10CY27,12VN27,91PR95,31VI30,94PB34,25ZJ14,12HX12,31IA22,78RY46,79NW69,37TO94;861
539;28UC50,31CJ57,16SI59,58XA83,84IJ35,22SI34,96VY11,15OQ56,63WB14,97EY49,73LP47,75IU52,25DZ20,65KE39,33BZ14,22OH75,37NS60;352
540;35GQ62,87FN23,13KZ72,37EL12,40HM69,67BS79,38XB30,52BM80,82BH37,69UC10,43KH22,44XG74,88YD41,42OO68,44AW17,29VW40,46LE30,34UP33,18BX50,96AT40,85CE45,20KQ91,71GD56,82JB17,21WX19,54HG79;19
541;63JY70,99HM84,98NR75,61OJ72,34SZ27,43IJ78,48SC89,66YT31,12JN22,62IE81,53HH98,41FI38,75OD82,19DM40,60WR77,66BG91,32YX98,87LJ59,55OR35,41JB59,81GW84,40FJ56,95OS12,98LO61,83VS63,71NU99;57
542;96BB49,41ES94,78GG49,93WT98,50TN30,40BI98,35SD65,80YB70,32AF28,28YD12,38WY94,57VT35,47MQ83,74KL80,39BV88,91NO85,56GW38,71XE87,69IH73,83LV70,25BO71;552
543;32NN37,46UY89,68EP71,41YH14,82QF55,57VT36,34YI57,51VP27,28GZ46,24YU92,30AH65,77JS82,89MH87,90LZ97,24ZC99,59PA20,25RP39,77EE54,17BY71,87MR61,18RL13,74MW33;494
544;45HM31,50PU11,18PA62,68ZR60,97KC13,79DM74,24RQ58,19HF64,64VK56,63ZM33,90PN50,51ZI49,46UL83,41OC83,62TW85,39OQ91;182
545;58LA81,26SW23,52LJ79,99DT67,23GH14,83CO24,36LQ70,82UG16,60WM12,39BI84,30RQ34,34WF45,96UA26,32KU80,61ZO70,95ZP72,51NV49;435
546;93HD11,74QP57,22KB54,13CS91,72US52,76NU62,66ML90,34QB73,99TH28,54OS58,64VK58,72PE24,56ET28,70TU26,15UH29,43IE14,16GI58,18AC49,31QZ72,27WO27,47ZY95;592
547;80OR88,65DF60,25OW84,66DE42,72NO18,87YE66,99WS43,88MQ47,61AT63,37GB26,55IN68,82IL79,12LD35,22ZM77,85UN81,46WW38,20UA85,97CA98,84DN70,14YB69,15ZI51,93DC53,50VQ49;868
548;63AE21,84RL24,14ZJ70,75KK68,91NW29,47KN75,18YP53,13MC80,41AM72,84RD86,43HO71,26JH39,71JO78,52UY69,27DC48,74MB93,50PM77,65FI75,56VH52;230
549;33EP93,47CT96,66OW45,99YI52,56CI79,28TU53,90RD62,89XU25,69VX26,34KF41,46JB25,28CL86,15SE18,83CB21,69LS94,71HL65,74VQ81,76RN86,29RI83,30JJ51,53WA52,29XM56;674
550;20ZW54,62CI55,12KN93,54AP40,69FW60,84RD88,17ZG18,17HP44,60ZP93,23DO60,90JR21,91YG80,39ZV91,29HY97,36VN69,56CD11,31QZ76,35RV66,21PY42,76PK73,20SS19,19GX63,95ZC70,72YT15;848
551;83LV79,98JL57,51YN42,89XH20,69VK21,95RV98,31JA97,91RC46,19YO38,56ZA76,14KL58,49EH69,58LI25,47OO37,33WG69,36BT82,11KW50,43JE81,35RI60,32MS31,78JE65,50DM72,34GE84,29EI15,28CT26,14ZR11,64JK55,77HP76;420
552;86DL39,63BZ32,61KD55,23AD48,97LK21,62CI57,42LQ52,47NY93,44YW24,93OH52,72QR99,72NB16,28XN77,49FP70,88RR73,27ZM40,95GD98,52QS45;490
553;93VY95,43HW14,35TL76,40VX21,78KZ74,69RJ64,35CK47,48NX76,28XV16,43FL62,63WT83,66AY96,75CL24,42GC25,14ZJ75,33YE16;432
554;23FE71,87KB51,70DT67,56HR43,65FQ19,13EQ44,87AR64,63HI62,97NA30,98OZ88,92UM45,80QC33,62ZA54,97RG58,18FL16,84SY99,21VH74;334
555;23LI45,59EV31,59KR66,78OS97,93IY27,65GQ82,35NP43,34TU34,40CY49,15RW17,93IQ89,49FX11,51FB65,87XW67,71JB78,94CT36,49VD33,28PG93,48NX78,70ND55,34HZ95,78WU15;301
556;95DS81,38GS72,82HY12,95LM61,64MV74,39CY33,76LR58,37WH50,46SD12,82NH40,10DT38,67TW55,20ZJ53,73QL16,85KQ96,71IT72,50WY58,76PS17,27GA63,92HE39,65DF69,19TS70,97NN39,27EK56,50FX29;604
557;88VS37,51SR13,91BB85,23UX34,40AV37,87OC13,54EI68,80NW84,78GT50,12GP10,94TH60,62DQ62,82LJ96,13EQ47,25QH32,79XT61,23QW75,89PN46,40TM73,55VI79,70HU29,37UR44;945
558;57SN85,61NW13,66BB39,59QI35,83HC51,33TV55,45XS60,78DI37,73GG86,88XI45,47RM51,79XT62,55JV79,12AY45,72AY76,31WD43,83XD18,34HM91,47JS71,23UC90,50FK24,93GN78,92KP55,17WN67;967
559;73FY80,33CH20,24MH93,30OS20,99VX41,52KW17,22BU11,88TH87,43JM27,37KU52,71UG76,61YT70,94TH62,18KM42,66VV21,76EA19,45CY11,41YZ85,16FA50;480
560;45GR33,54NK51,61RH98,71BC34,67TW59,99OL69,92MF64,19RP60,69WX99,94TH63,84QI84,48LH62,41LE71,66KD21,92CI70,83IX60,16WO87,28JK63,78KM74,78UJ68,76HK26,40DU28,72XQ73;793
561;90HB11,75YN82,10MN85,95FI93,78MK20,32TK52,59OF24,82LR38,41AH16,97YF31,81FO83,13AC85,15FO77,95CF17,63HI69;638
562;27GA69,91KY15,90HB12,65WE49,25EM98,34FW88,87RF94,76UT44,48BX77,61NO79,70WF42,32WC29,44MB81,99MI57,64BD79,85UA89,83DJ34,52NZ96,94LN85,35HL77,39XF82,35PF57,94AD22,43ST79;449
563;98CZ89,74TA74,70GZ21,30WE66,13TO68,42BG62,42JA42,43BF44,91XY86,88LV49,73TO99,64CL80,54VE34,21SW62,39VP76,31IN33,80JQ62,33CH24,59ZX27,78ZS30,84GT31,47JS76;639
564;91AT85,63YR39,82JO27,95LM69,42DJ77,54PA62,91IN65,80CM28,32EL57,59CS26,42LD57,25EH31,47UX71,75YN85,88HP22,75BQ21,26VH42,93KB36,96RC17,35OX52,72SC49;65
565;96WQ46,68JL45,86AF86,84AP60,16OP43,50YB67,40IC18,23ZY63,37AX64,35JJ25,53AD66,74TI14,41DK96,23QR14,26XK57,98ZR86,57UL37,38EC60,80WY72,28JK68,12RU12,89JR19,61BW12;414
566;31CJ63,65EN79,56KP62,80RK45,78RY53,89MU96,39NV99,21YN31,83MY25,57MR58,85AO43,50QH88,76OP75,45TZ47;638
567;32PQ54,92PQ85,68WT55,74LG98,20LT49,39XF87,65AU59,98ZE81,38VY36,52BZ93,74DU56,21BN99,88PB67,62NA59,73FL81,48BS13,89DA41,55YO34,79QC29,84GT35,92KC57;251
568;29PA19,51RO72,10ZI93,29MU67,35YH43,10SE58,17VS63,57VT40,66HX77,80VD68,42JA47,89QI50,11AM66,39NI94,51VP31,41OX31;224
569;66LQ99,79JQ51,69WS39,87BM72,73ST91,37XP63,14TA49,41UG60,90EV67,49GX87,32RG63,41BP24,12TC85,99GM29,35UG85,98PU96,98GA40,23GU24,46JO31,16SI68,13JE73,61UN52,11PS20;792
570;44CE95,44TN62,74UV88,59DS94,83ZY99,14SS43,99NQ65,80PH35,31XL55,71MH38,97OI46,81WX59,81QT86,82UL89,57OH69;977
571;94MV94,55MG92,90IJ21,63SA66,55SK65,53DW24,34SR98,86NI31,59AC12,28UC61,17CO23,11FN90,65LZ57,69KK95,89VW81,55YB31,54LH48,29FD28,28AV80;392
572;74JD89,86SW60,75YA86,12CB59,88UX38,16AZ35,77UF29,99RR26,36MG21,71HY74,74HI13,94WS89,15SR27,74WT35;917
573;32TR19,54OS64,60NK39,56IM55,90AP43,44CM36,58NL40,85ZJ59,91XG20,17BY80,88BL58,65TG32,72NO23,86NA95,44AB84,47YL32,68FF25,47DJ44,23VS43,22GV46,12RH13,36EZ49,69IP21,22CU87,20HF89,39YV31,25JI61,34BD64;604
574;59WZ10,49MB51,24AC31,91VQ14,65HL94,68DP19,62CV65,28FE49,47JA11,70AI52,60WR89,32LK33,41SQ58,36ZG93,55KD81,96GP88,53BT13,85FP72;701
575;99JX49,70EJ12,29CK73,19VD27,79ZE17,80UI61,28UC65,25PM36,48MX15,87EX92,10CD98,92VH59,34SE95,77CB51,79BJ70,17PB90,36CO99,68QC83,49IA93,49TS94,63KO28,95IO52,60KZ20,55OR48,37CA74,33KT71,66JI22,43NS50,31RP25,78ED47,73HV21;520
576;17BY83,83CO34,89LZ92,84ZS18,15QG79,84TO45,10NI93,94UK10,90JW95,27BM48,62QG13,30RQ44,22CH83,86RB57,84RD93,44JY12;631
577;71IB17,43GG79,20UV39,56MN18,66PE59,91LT23,26FO26,60IO70,87FA32,42GH97,47OO42,23ER18,41QN47,98NZ28;649
578;15QO19,68GF92,96TK93,12VA39,99JK45,76GQ38,79DM87,94WF88,98DH90,44JY14,48GT45,53MQ73,11BU76,47JA15,60BC98,34RW91,69TU20;302
579;32BN44,21KC84,89CS46,62MF57,80GS50,12FH11,53DJ25,73KU52,17XD12,27WO39,61YB14;324
580;44NR37,20QH76,34ZQ73,57BZ64,66WI97,77UX92,34KS58,21EG50,88AQ51,38YW56,27SA74,50FX32,68OU19,45BI73,18PA77,98JL65,67YF24,23HH90,90NK51;14
581;95CS23,31PM17,11JB52,33SN57,11BP10,54QI79,17NT27,67OI31,32NA47,84FD90,69VP99,22RN41,34DL37,34CY79,15VP43,10BI90,72OW31,44JL10,78LH88,59CX91,74EP63;0
582;34QJ26,76RN98,50DU20,48GG42,22XR15,45PG28,51HM23,22KB69,38JL36,31DR79,38FS15,70ZD69,54MP59,89VR23,45HM48,58YQ43,51JP37,87OP24,59YP25,77NT59,25DM35,21PY53,37YX76;404
583;23NL66,59OS32,70PO14,85FX19,61XT11,32UE84,81GJ98,67BA25,89JW85,48XH72,70HM96,62ZN69;180
